[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -488761557200199512, 0.043, 30, -6784777221138652902, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -3713001662436647870, 0.043, 30, -7430804255062779461, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, -4002789520752834980, 0.043, 30, -3040569844158979003, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, 5668734727094036074, 0.043, 30, 1790078886897499413, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, 9131233287355899588, 0.043, 30, 2619748466378256592, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 1337859344822151468, 0.043, 30, 46962754542669213, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 6821719997929971441, 0.043, 30, -486429274738689408, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 6821719997929971441, 0.043, 30, -486429274738689408, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, -1444121031684252885, 0.043, 30, -1639651340199802762, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 6697679334372220784, 0.043, 30, -1596795930317982666, 0]
[0, 0, 0.172, 15, -142481898953874774, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -3713001662436647870, 0.043, 30, -7430804255062779461, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 6821719997929971441, 0.043, 30, -486429274738689408, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, 4547781151860117774, 0.043, 30, -1204178840610011341, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -4252763784856516557, 0.043, 30, -3116945439337841144, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 6821719997929971441, 0.043, 30, -486429274738689408, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -488761557200199512, 0.043, 30, -6784777221138652902, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, 9131233287355899588, 0.043, 30, 2619748466378256592, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 600, 9184486658038929671, 0.043, 500, 9131233287355899588, 0.043, 30, 2619748466378256592, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -4252763784856516557, 0.043, 30, -3116945439337841144, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -488761557200199512, 0.043, 30, -6784777221138652902, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 9184486658038929671, 0.043, 500, -2711310441411973012, 0.043, 30, 5890481143201068859, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 5668734727094036074, 0.043, 30, 1790078886897499413, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, 9131233287355899588, 0.043, 30, 2619748466378256592, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, -4002789520752834980, 0.043, 30, -3040569844158979003, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 9184486658038929671, 0.043, 500, 9131233287355899588, 0.043, 30, 2619748466378256592, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, -3713001662436647870, 0.043, 30, -7430804255062779461, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -488761557200199512, 0.043, 30, -6784777221138652902, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, -4002789520752834980, 0.043, 30, -3040569844158979003, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -6292114001196180419, 0.043, 30, -6898436102399641204, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 9184486658038929671, 0.043, 500, -4002789520752834980, 0.043, 30, -3040569844158979003, 0]
[0, 0, 0.172, 15, -142481898953874774, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 6697679334372220784, 0.043, 30, -1596795930317982666, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -6292114001196180419, 0.043, 30, -6898436102399641204, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -488761557200199512, 0.043, 30, -6784777221138652902, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -888553359772592129, 0.043, 30, 117461499415080739, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 4547781151860117774, 0.043, 30, -1204178840610011341, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 9184486658038929671, 0.043, 500, -1444121031684252885, 0.043, 30, -1639651340199802762, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -8264673046330715403, 0.043, 30, 3603454154518495706, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 9184486658038929671, 0.043, 500, -1444121031684252885, 0.043, 30, -1639651340199802762, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 5668734727094036074, 0.043, 30, 1790078886897499413, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, 3216137399188621771, 0.043, 30, 6260191774670133236, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -4252763784856516557, 0.043, 30, -3116945439337841144, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 2311577243479069313, 0.043, 30, -6225347369998441184, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -4252763784856516557, 0.043, 30, -3116945439337841144, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 2311577243479069313, 0.043, 30, -6225347369998441184, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 6697679334372220784, 0.043, 30, -1596795930317982666, 0]
[0, 0, 0.172, 15, -6159511873479270334, 0, 400, 5031932698405056940, 0.043, 500, -4416864905495808072, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, -6116324550038465270, 0.043, 30, -5293282079156979607, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 6697679334372220784, 0.043, 30, -1596795930317982666, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -8264673046330715403, 0.043, 30, 3603454154518495706, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -6292114001196180419, 0.043, 30, -6898436102399641204, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 8925221458096584191, 0.043, 500, 5809233984176337858, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, 692588023285142804, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 1733132896988235254, 0.043, 30, 6908381366137183335, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 4547781151860117774, 0.043, 30, -1204178840610011341, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 6990830838509222748, 0.043, 30, -2502977423009142935, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -4252763784856516557, 0.043, 30, -3116945439337841144, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -8264673046330715403, 0.043, 30, 3603454154518495706, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -6292114001196180419, 0.043, 30, -6898436102399641204, 0]
[0, 0, 0.172, 15, -6159511873479270334, 0, 400, -3332092455662101251, 0.043, 500, 5475778165750062703, 0.043, 500, 1116910743100668898, 0.043, 600, -6116324550038465270, 0.043, 30, -5293282079156979607, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, 3341440116681132821, 0.043, 30, 7575829827698322948, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, 8373656822970060412, 0.043, 30, 2244842463880631088, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 6990830838509222748, 0.043, 30, -2502977423009142935, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 5767033305047075229, 0.043, 30, 1646366249259087666, 0]
[0, 0, 0.172, 15, -7712769967277058873, 0, 400, 8925221458096584191, 0.043, 500, 5809233984176337858, 0.043, 500, 1116910743100668898, 0.043, 600, 5767033305047075229, 0.043, 30, 1646366249259087666, 0]
[0, 0, 0.172, 15, -142481898953874774, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -8264673046330715403, 0.043, 30, 3603454154518495706, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, -2711310441411973012, 0.043, 30, 5890481143201068859, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, 8373656822970060412, 0.043, 30, 2244842463880631088, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, -6116324550038465270, 0.043, 30, -5293282079156979607, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, 55201471743981562, 0.043, 30, 2103361776086004299, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 5767033305047075229, 0.043, 30, 1646366249259087666, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, 2085125065206123354, 0.043, 30, -6751912058796918578, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -6292114001196180419, 0.043, 30, -6898436102399641204, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 1337859344822151468, 0.043, 30, 46962754542669213, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 5751209446326469014, 0.043, 30, -3225999516527487168, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, -2711310441411973012, 0.043, 30, 5890481143201068859, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 55201471743981562, 0.043, 30, 2103361776086004299, 0]
[0, 0, 0.172, 15, -7712769967277058873, 0, 400, 8925221458096584191, 0.043, 500, 5809233984176337858, 0.043, 500, 1116910743100668898, 0.043, 600, 55201471743981562, 0.043, 30, 2103361776086004299, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 1337859344822151468, 0.043, 30, 46962754542669213, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, -2334828424333815852, 0.043, 30, 8881561075742807442, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 5751209446326469014, 0.043, 30, -3225999516527487168, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 5751209446326469014, 0.043, 30, -3225999516527487168, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, -6718911066567187643, 0.043, 30, 7548542381649064766, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 2311577243479069313, 0.043, 30, -6225347369998441184, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 2311577243479069313, 0.043, 30, -6225347369998441184, 0]
[0, 0, 0.172, 15, -6159511873479270334, 0, 400, -3332092455662101251, 0.043, 500, 5475778165750062703, 0.043, 500, 1116910743100668898, 0.043, 600, 55201471743981562, 0.043, 30, 2103361776086004299, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 600, 9184486658038929671, 0.043, 500, 6442871753114605685, 0.043, 30, -6153670118462433823, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -888553359772592129, 0.043, 30, 117461499415080739, 0]
[0, 0, 0.172, 15, -142481898953874774, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 6990830838509222748, 0.043, 30, -2502977423009142935, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 2311577243479069313, 0.043, 30, -6225347369998441184, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, -2334828424333815852, 0.043, 30, 8881561075742807442, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 1337859344822151468, 0.043, 30, 46962754542669213, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 3341440116681132821, 0.043, 30, 7575829827698322948, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 500, -2609663998509515060, 0.043, 600, -888553359772592129, 0.043, 30, 117461499415080739, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 1337859344822151468, 0.043, 30, 46962754542669213, 0]
[0, 0, 0.172, 15, -7712769967277058873, 0, 400, 8925221458096584191, 0.043, 500, 5809233984176337858, 0.043, 500, 1116910743100668898, 0.043, 600, 6700891167783505044, 0.043, 30, -4152456922323720825, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, -2476288793106400855, 0.043, 30, -59557504211386197, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, -2711310441411973012, 0.043, 30, 5890481143201068859, 0]
[0, 0, 0.172, 15, 1719556930088382798, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 3341440116681132821, 0.043, 30, 7575829827698322948, 0]
[0, 0, 0.172, 15, 4809952969463634104, 0, 400, 8592308689239819601, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, -2334828424333815852, 0.043, 30, 8881561075742807442, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 500, 1116910743100668898, 0.043, 600, 6700891167783505044, 0.043, 30, -4152456922323720825, 0]
[0, 0, 0.172, 15, -3443668734705217618, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 6990830838509222748, 0.043, 30, -2502977423009142935, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 6990830838509222748, 0.043, 30, -2502977423009142935, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, 5659542336489291931, 0.043, 500, -3165303733122584219, 0.043, 600, 9184486658038929671, 0.043, 500, -2711310441411973012, 0.043, 30, 5890481143201068859, 0]
[0, 0, 0.172, 15, -8078763618539372303, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, 3341440116681132821, 0.043, 30, 7575829827698322948, 0]
[0, 0, 0.172, 15, -142481898953874774, 0, 400, -6045425328083274333, 0.043, 500, 4264241092972105544, 0.043, 600, 1400345520193394716, 0.043, 500, 5751209446326469014, 0.043, 30, -3225999516527487168, 0]
[0, 0, 0.172, 15, 8847653887941173011, 0, 400, 8286931525752925719, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 6990830838509222748, 0.043, 30, -2502977423009142935, 0]
[0, 0, 0.172, 15, -8302374666033624524, 0, 400, 2427387810454005074, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -888553359772592129, 0.043, 30, 117461499415080739, 0]
[0, 0, 0.172, 15, 4889750784623461994, 0, 400, 6660089401867463809, 0.043, 500, -2404570791420175924, 0.043, 500, 1116910743100668898, 0.043, 600, 6250337250828215944, 0.043, 30, 5488039965930038982, 0]
[0, 0, 0.172, 15, -8317001606033972476, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -888553359772592129, 0.043, 30, 117461499415080739, 0]
[0, 0, 0.172, 15, 2096693271435304108, 0, 400, 2698064530598565882, 0.043, 500, 4264241092972105544, 0.043, 500, -2609663998509515060, 0.043, 600, -888553359772592129, 0.043, 30, 117461499415080739, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 1337859344822151468, 0.043, 30, 46962754542669213, 0]
[0, 0, 0.172, 15, 4354690188546079508, 0, 400, -6045425328083274333, 0.043, 500, -3124369400268973187, 0.043, 600, 1400345520193394716, 0.043, 500, 5751209446326469014, 0.043, 30, -3225999516527487168, 0]
